pair_id,nb_classes_v1,nb_classes_v2,delta_classes,nb_added_classes,nb_removed_classes,nb_attributes_v1,nb_attributes_v2,delta_attributes,nb_added_attributes,nb_removed_attributes,nb_type_changes,nb_references_v1,nb_references_v2,delta_references,nb_added_references,nb_removed_references,nb_multiplicity_changes,nb_containment_changes,nb_abstract_changes,nb_supertype_changes,nsuri_changed,label
augmented_0216_eattribute_type_changed_from_data_synthetic_add_eclass_metamodels_add_eclass_v1__to__data_synthetic_add_eclass_metamodels_add_eclass_v2,1,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0211_eattribute_type_changed_from_data_synthetic_add_eclass5_metamodels_add_eclass5_v1__to__data_synthetic_add_eclass5_metamodels_add_eclass5_v2,1,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0489_eclass_removed_from_examples_org.eclipse.emfcloud.modelserver.glsp.example.model_model_model__0486d0a__66f8073,4,3,-1,0,1,2,2,0,0,0,0,4,2,-2,0,0,0,0,0,0,0,ECLASS_REMOVED
data_domains_school_metamodels_school_v2__to__data_domains_school_metamodels_school_v3,3,5,2,2,0,9,11,2,1,3,0,2,3,1,0,0,0,0,0,2,1,MIXED
data_synthetic_change_multiplicity4_metamodels_change_multiplicity4_v1__to__data_synthetic_change_multiplicity4_metamodels_change_multiplicity4_v2,2,2,0,0,0,2,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,MIXED
augmented_0113_ereference_added_from_data_domains_library_metamodels_library_v2__to__data_domains_library_metamodels_library_v3,3,3,0,0,0,7,7,0,0,0,0,2,3,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0330_eclass_added_from_data_synthetic_change_nsuri4_metamodels_change_nsuri4_v1__to__data_synthetic_change_nsuri4_metamodels_change_nsuri4_v2,1,2,1,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0490_eclass_added_from_tests_org.eclipse.emfcloud.modelserver.emf.tests_resources_Coffee__10f1a24__873c12d,11,12,1,1,0,17,18,1,0,0,0,7,7,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0002_eattribute_added_from_backend_plugins_org.eclipse.emfcloud.coffee.model_model_Coffee__24b7174__b4ed8d1,21,21,0,0,0,21,22,1,1,0,0,12,12,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
data_domains_smartgrid_metamodels_smartgrid_v1__to__data_domains_smartgrid_metamodels_smartgrid_v2,1,2,1,1,0,2,5,3,1,0,0,0,1,1,0,0,0,0,0,0,1,MIXED
augmented_0300_eclass_removed_from_data_synthetic_change_abstract_metamodels_change_abstract_v1__to__data_synthetic_change_abstract_metamodels_change_abstract_v2,2,1,-1,0,1,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0062_eclass_supertype_added_from_data_domains_banking_metamodels_banking_v3__to__data_domains_banking_metamodels_banking_v4,3,3,0,0,0,11,11,0,0,0,0,2,2,0,0,0,0,0,0,1,0,ECLASS_SUPERTYPE_ADDED
augmented_0235_eattribute_removed_from_data_synthetic_add_reference4_metamodels_add_reference4_v1__to__data_synthetic_add_reference4_metamodels_add_reference4_v2,3,3,0,0,0,4,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0014_eattribute_added_from_bundles_org.eclipse.emfcloud.modelserver.edit_resources_Command__10f1a24__11a7d73,2,2,0,0,0,4,5,1,1,0,0,4,4,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
data_synthetic_change_type3_metamodels_change_type3_v1__to__data_synthetic_change_type3_metamodels_change_type3_v2,1,1,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,MIXED
augmented_0283_ereference_added_from_data_synthetic_change_abstract2_metamodels_change_abstract2_v1__to__data_synthetic_change_abstract2_metamodels_change_abstract2_v2,2,2,0,0,0,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0077_ereference_added_from_data_domains_clinic_metamodels_clinic_v2__to__data_domains_clinic_metamodels_clinic_v3,3,3,0,0,0,9,9,0,0,0,0,1,2,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0118_eclass_removed_from_data_domains_school_metamodels_school_v1__to__data_domains_school_metamodels_school_v2,2,1,-1,0,1,4,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0400_eattribute_removed_from_data_synthetic_remove_attribute4_metamodels_remove_attribute4_v1__to__data_synthetic_remove_attribute4_metamodels_remove_attribute4_v2,1,1,0,0,0,5,4,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0448_eattribute_type_changed_from_data_synthetic_rename_attribute3_metamodels_rename_attribute3_v1__to__data_synthetic_rename_attribute3_metamodels_rename_attribute3_v2,1,1,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
data_domains_banking_metamodels_banking_v2__to__data_domains_banking_metamodels_banking_v3,2,3,1,1,0,6,11,5,2,0,0,1,2,1,0,0,0,0,1,0,1,MIXED
augmented_0479_ereference_added_from_data_synthetic_rename_eclass4_metamodels_rename_eclass4_v1__to__data_synthetic_rename_eclass4_metamodels_rename_eclass4_v2,2,2,0,0,0,3,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0420_ereference_added_from_data_synthetic_remove_eclass3_metamodels_remove_eclass3_v1__to__data_synthetic_remove_eclass3_metamodels_remove_eclass3_v2,3,3,0,0,0,4,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
tests_org.eclipse.emfcloud.modelserver.emf.tests_resources_Coffee__381b6ea__873c12d,11,11,0,0,0,17,17,0,0,0,0,7,7,0,0,0,0,0,0,0,0,MIXED
augmented_0387_eclass_abstract_changed_from_data_synthetic_mixed_metamodels_mixed_v1__to__data_synthetic_mixed_metamodels_mixed_v2,2,2,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0323_eattribute_type_changed_from_data_synthetic_change_nsuri2_metamodels_change_nsuri2_v1__to__data_synthetic_change_nsuri2_metamodels_change_nsuri2_v2,1,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0087_eattribute_removed_from_data_domains_fleet_metamodels_fleet_v1__to__data_domains_fleet_metamodels_fleet_v2,1,1,0,0,0,3,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
data_synthetic_add_reference2_metamodels_add_reference2_v1__to__data_synthetic_add_reference2_metamodels_add_reference2_v2,2,2,0,0,0,2,2,0,0,0,0,0,3,3,3,0,0,0,0,0,0,MIXED
augmented_0035_ereference_added_from_bundles_org.eclipse.emfcloud.modelserver.edit_resources_Command__381b6ea__11a7d73,2,2,0,0,0,4,4,0,0,0,0,4,5,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0219_eclass_removed_from_data_synthetic_add_reference2_metamodels_add_reference2_v1__to__data_synthetic_add_reference2_metamodels_add_reference2_v2,2,1,-1,0,1,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0166_eattribute_type_changed_from_data_domains_smartgrid_metamodels_smartgrid_v2__to__data_domains_smartgrid_metamodels_smartgrid_v3,2,2,0,0,0,5,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
data_domains_bank_metamodels_bank_v2__to__data_domains_bank_metamodels_bank_v3,2,2,0,0,0,5,6,1,2,1,0,1,1,0,0,0,0,0,0,0,1,MIXED
augmented_0136_eattribute_type_changed_from_data_domains_shop_metamodels_shop_v1__to__data_domains_shop_metamodels_shop_v2,1,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0359_eclass_abstract_changed_from_data_synthetic_change_type_metamodels_change_type_v1__to__data_synthetic_change_type_metamodels_change_type_v2,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0012_ereference_removed_from_backend_plugins_org.eclipse.emfcloud.coffee.model_model_Coffee__c28c33f__24b7174,21,21,0,0,0,21,21,0,0,0,0,12,11,-1,0,1,0,0,0,0,0,EREFERENCE_REMOVED
data_synthetic_change_abstract3_metamodels_change_abstract3_v1__to__data_synthetic_change_abstract3_metamodels_change_abstract3_v2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,MIXED
augmented_0374_eclass_added_from_data_synthetic_mixed4_metamodels_mixed4_v1__to__data_synthetic_mixed4_metamodels_mixed4_v2,2,3,1,1,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0006_ereference_removed_from_backend_plugins_org.eclipse.emfcloud.coffee.model_model_Coffee__24b7174__b4ed8d1,21,21,0,0,0,21,21,0,0,0,0,12,11,-1,0,1,0,0,0,0,0,EREFERENCE_REMOVED
augmented_0102_eclass_removed_from_data_domains_library_metamodels_library_v1__to__data_domains_library_metamodels_library_v2,2,1,-1,0,1,3,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0055_eattribute_added_from_data_domains_banking_metamodels_banking_v3__to__data_domains_banking_metamodels_banking_v4,3,3,0,0,0,11,12,1,1,0,0,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
data_synthetic_add_supertype3_metamodels_add_supertype3_v1__to__data_synthetic_add_supertype3_metamodels_add_supertype3_v2,3,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,MIXED
augmented_0351_eattribute_added_from_data_synthetic_change_type4_metamodels_change_type4_v1__to__data_synthetic_change_type4_metamodels_change_type4_v2,1,1,0,0,0,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0281_eattribute_removed_from_data_synthetic_change_abstract2_metamodels_change_abstract2_v1__to__data_synthetic_change_abstract2_metamodels_change_abstract2_v2,2,2,0,0,0,2,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0121_eattribute_type_changed_from_data_domains_school_metamodels_school_v1__to__data_domains_school_metamodels_school_v2,2,2,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0204_eattribute_added_from_data_synthetic_add_eclass4_metamodels_add_eclass4_v1__to__data_synthetic_add_eclass4_metamodels_add_eclass4_v2,1,1,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
data_synthetic_rename_eclass3_metamodels_rename_eclass3_v1__to__data_synthetic_rename_eclass3_metamodels_rename_eclass3_v2,2,2,0,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIXED
augmented_0273_eattribute_removed_from_data_synthetic_add_supertype_metamodels_add_supertype_v1__to__data_synthetic_add_supertype_metamodels_add_supertype_v2,2,2,0,0,0,2,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0290_ereference_added_from_data_synthetic_change_abstract3_metamodels_change_abstract3_v1__to__data_synthetic_change_abstract3_metamodels_change_abstract3_v2,2,2,0,0,0,3,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0239_eclass_added_from_data_synthetic_add_reference_metamodels_add_reference_v1__to__data_synthetic_add_reference_metamodels_add_reference_v2,2,3,1,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0296_eattribute_type_changed_from_data_synthetic_change_abstract4_metamodels_change_abstract4_v1__to__data_synthetic_change_abstract4_metamodels_change_abstract4_v2,2,2,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
data_synthetic_mixed3_metamodels_mixed3_v1__to__data_synthetic_mixed3_metamodels_mixed3_v2,2,3,1,1,0,3,6,3,3,1,0,0,1,1,1,0,0,0,1,0,1,MIXED
augmented_0462_eattribute_added_from_data_synthetic_rename_eclass2_metamodels_rename_eclass2_v1__to__data_synthetic_rename_eclass2_metamodels_rename_eclass2_v2,2,2,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0091_eclass_removed_from_data_domains_fleet_metamodels_fleet_v2__to__data_domains_fleet_metamodels_fleet_v3,2,1,-1,0,1,7,5,-2,0,0,0,1,0,-1,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0101_eclass_added_from_data_domains_library_metamodels_library_v1__to__data_domains_library_metamodels_library_v2,2,3,1,1,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
data_synthetic_add_eclass_metamodels_add_eclass_v1__to__data_synthetic_add_eclass_metamodels_add_eclass_v2,1,3,2,2,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,MIXED
augmented_0115_ereference_multiplicity_changed_from_data_domains_library_metamodels_library_v2__to__data_domains_library_metamodels_library_v3,3,3,0,0,0,7,7,0,0,0,0,2,2,0,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
augmented_0302_eattribute_removed_from_data_synthetic_change_abstract_metamodels_change_abstract_v1__to__data_synthetic_change_abstract_metamodels_change_abstract_v2,2,2,0,0,0,2,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0071_eclass_abstract_changed_from_data_domains_clinic_metamodels_clinic_v1__to__data_domains_clinic_metamodels_clinic_v2,2,2,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0293_eclass_removed_from_data_synthetic_change_abstract4_metamodels_change_abstract4_v1__to__data_synthetic_change_abstract4_metamodels_change_abstract4_v2,2,1,-1,0,1,3,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_REMOVED
